    3366  ! number of record (species) in the file
! data generated using SIMPOL SAR
! 1st line give the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GHN500S   4.384E-10    96.2
GAH500e   2.892E-12   109.2
GGH500n   3.500E-11   103.2
GPH5017   4.446E-11    89.8
GND4006   3.212E-07    76.5
GPN400J   3.258E-08    70.1
GHN5013   1.089E-09    85.9
GGN600k   4.201E-10    92.0
GPN600P   5.337E-10    78.6
GND500K   1.399E-08    80.6
GHH400Y   6.107E-10    96.4
GHN4007   1.683E-07    81.1
GNU4003   4.640E-05    65.8
GEH3004   5.788E-06    68.4
GHH300H   2.472E-09    93.1
GHH300S   2.094E-09    94.9
GHH400g   5.163E-12   116.2
GHN500P   3.491E-12   120.3
GHH501D   1.942E-12   120.6
GHN500N   3.472E-12   118.5
GHH5012   1.932E-12   118.8
GHH500F   1.381E-11   113.7
GAH500M   9.112E-14   126.7
GPH500K   1.401E-12   107.3
GHD4007   1.012E-08    94.0
GPH400E   1.027E-09    87.6
GHN500O   6.165E-11   103.1
GHH300I   2.083E-09    93.1
GHH500z   1.922E-12   116.9
GPH601J   9.421E-13   109.7
GHN400F   1.007E-08    92.2
GEH4009   7.900E-09    88.1
GGH6012   4.149E-13   125.2
GHH400R   2.842E-12   112.8
GHH5011   1.069E-12   117.2
GGH500Z   6.103E-13   119.2
GPH500r   7.753E-13   105.8
GHH4007   5.602E-09    92.5
GAH400A   3.695E-11   105.4
GGH400D   4.472E-10    99.5
GPH400J   5.681E-10    86.1
GHH501L   3.412E-11   101.6
GHO3002   5.772E-07    79.6
GHN3002   5.741E-07    77.8
GHH3000   3.194E-07    78.1
GHD600P   1.432E-09   102.9
GHH500N   2.947E-10   102.0
GHN6007   1.425E-09   101.1
GPH600Y   1.445E-10    94.7
GHN500C   3.787E-09    96.6
GPH500j   3.841E-10    90.2
GHH500A   1.640E-10   102.2
GGH600D   6.329E-11   108.4
GPH600I   8.040E-11    95.0
GPH500Q   2.137E-10    90.5
GHH4008   1.202E-07    82.5
GHD600T   1.432E-09   102.9
GHD6009   2.185E-07    86.1
GAH500Q   3.832E-09    94.6
GHD4002   1.544E-06    77.2
GAH4001   1.019E-08    90.2
GGH4001   1.233E-07    84.2
GPH4000   1.566E-07    70.8
GHH600Q   9.177E-11   101.0
GPH601Q   9.306E-12    94.6
GHH500J   5.233E-09    86.6
GHD600K   2.530E-08    85.7
GAH600G   1.669E-10    98.7
GGH600L   2.019E-09    92.7
GPH600Q   2.565E-09    79.3
GHD500H   6.724E-08    81.3
GHD3001   4.105E-06    72.7
GAH3001   2.708E-08    85.7
GGH3001   3.277E-07    79.7
GPH3001   4.163E-07    66.3
GHH400f   9.118E-11    99.0
GHH600f   5.983E-13   116.0
GHH500v   1.898E-11   101.9
GHH500j   2.439E-10    96.5
GAH500f   1.609E-12   109.5
GPH501Z   2.474E-11    90.1
GHD4009   1.787E-07    76.8
GPH400d   1.813E-08    70.4
GHH400Z   3.398E-10    96.7
GOO2000   4.229E-04    59.9
GNO2000   4.206E-04    58.1
GHO2000   2.340E-04    58.4
GNV3000   1.224E-06    77.5
GHV3002   6.813E-07    77.8
GVO3000   1.231E-06    79.3
GOO3003   1.043E-06    81.2
GNO3004   1.037E-06    79.3
GHO3003   5.772E-07    79.6
GED4001   3.935E-06    74.4
GHO4003   1.423E-09   100.9
GOO5003   9.675E-10   106.9
GNO5005   9.623E-10   105.1
