 0.004870277636  TN600T   C1H2CH(ONO2)CH(ONO2)COCH(ONO2)C1O                                                                                         TNNNKK         
 0.114158615164  TH600f   C1H2CH(ONO2)CH(OOH)CH(OOH)CH2C1O                                                                                          THHNK          
 0.009076388784  TN600D   C1H2CH(ONO2)CH2CH(ONO2)CH2C1H(ONO2)                                                                                       TNNN           
 0.000023354265  TH600u   C1H2CH(ONO2)CH2CH(OOH)CH(OH)C1H(OH)                                                                                       THNOO          
 0.004667009536  TH600T   C1H2CH(ONO2)CH2CH(OOH)CH(OH)C1H2                                                                                          THNO           
 0.045556146256  TH600S   C1H2CH(ONO2)CH2CH(OOH)CH(ONO2)C1H2                                                                                        THNN           
 0.108204074601  TH600L   C1H2CH(ONO2)CH2CH(OOH)CH(OOH)C1H2                                                                                         THHN           
 0.086337702496  TH6007   C1H2CH(ONO2)CH2CH(OOH)CH2C1H2                                                                                             THN            
 0.232257912721  TH600G   C1H2CH(ONO2)CH2CH(OOH)CH2C1O                                                                                              THNK           
 0.048742762367  TH600k   C1H2CH(ONO2)CH2CH(OOH)COC1H2                                                                                              THNK           
 0.012229640365  TN6004   C1H2CH(ONO2)CH2CH2CH(ONO2)C1H2                                                                                            TNN            
 0.043168851248  TH6004   C1H2CH(ONO2)CH2CH2CH(OOH)C1H2                                                                                             THN            
 0.081309947515  TN600B   C1H2CH(ONO2)CH2COCH(ONO2)C1H2                                                                                             TNNK           
 0.007975115106  TN600H   C1H2CH(ONO2)CH2COCH(ONO2)C1O                                                                                              TNNKK          
 0.037297102160  TH600j   C1H2CH(ONO2)CH2COCH(OOH)C1H2                                                                                              THNK           
 0.031630194661  TH6019   C1H2CH(ONO2)COCH(OOH)CH2C1O                                                                                               THNKK          
 0.013905805484  TH600o   C1H2CH(OOH)CH(OOH)CH(OOH)CH(OOH)C1H2                                                                                      THHHH          
 0.003187591399  TH6017   C1H2CH(OOH)CH(OOH)CH(OOH)CH(OOH)C1O                                                                                       THHHHK         
 0.009436685988  TH600d   C1H2CH(OOH)CH2CH(ONO2)CH(OOH)C1O                                                                                          THHNK          
 0.042396752666  TH600M   C1H2CH(OOH)CH2CH(OOH)CH(OOH)C1H2                                                                                          THHH           
 0.097480848776  TH6005   C1H2CH(OOH)CH2CH2CH(OOH)C1H2                                                                                              THH            
 0.037370287007  TH600Q   C1H2CH(OOH)CH2COCH(OOH)C1H2                                                                                               THHK           
 0.028993681695  TH600Z   C1H2CH(OOH)CH2COCH(OOH)C1O                                                                                                THHKK          
