PH6006    2.16E-11
PH6003    1.87E-11
PH3000    6.91E-12
HH2000    1.17E-11
GH6006    1.03E-11
GH6004    1.46E-11
PN4000    1.98E-12
ND3001    1.65E-11
HN3000    5.76E-12
HH6007    9.33E-11
PN6005    2.32E-11
HH5006    2.81E-11
TH600K    2.44E-11
HH500J    6.19E-11
HD600W    5.82E-11
PO4002    1.03E-11
ND600b    3.59E-11
GD6003    2.99E-11
PH600U    2.17E-11
GH600K    6.20E-11
PN6003    3.61E-12
AH6006    1.86E-11
HN500B    9.40E-12
HH500M    3.26E-11
HH6009    3.89E-11
HD500B    1.04E-10
HH500N    3.02E-11
PH600A    1.41E-11
DK5002    2.45E-11
AH6003    1.13E-11
HN5008    7.96E-12
ND500A    4.42E-11
HN600J    2.67E-11
PD5005    2.34E-11
HD4006    2.93E-11
TH600P    1.90E-11
DD4001    3.63E-11
AD5002    6.18E-11
PH600Y    2.63E-11
HN500D    2.59E-11
HD4008    5.43E-11
PD5006    4.96E-11
DD4002    4.24E-11
DD3001    3.10E-11
HD4004    5.75E-11
PH600a    2.22E-11
AH5002    2.45E-11
DD5005    8.64E-11
DD600B    3.71E-11
GD6005    2.83E-11
HH3000    2.64E-11
PN600F    2.17E-12
HH500I    6.40E-11
PH6002    6.22E-12
TH600L    2.19E-11
TH600H    3.76E-11
PH600G    2.60E-11
PH600D    2.09E-11
PN4001    6.23E-13
HH500H    4.81E-11
HD5005    5.74E-11
PH600h    1.56E-11
HN4005    2.59E-11
GO2000    6.01E-12
PN6004    2.61E-11
PH600O    2.81E-11
PD6004    2.01E-11
HD5007    2.59E-11
HH4000    4.88E-11
PH600I    3.93E-11
PH5000    4.94E-11
DO4002    6.81E-11
PH600T    5.80E-11
GH600C    1.90E-11
HD600Y    4.72E-11
ND500B    1.73E-11
GH5005    1.34E-11
HH5005    1.46E-11
PH600R    8.15E-11
HN500G    7.79E-12
GH4001    2.94E-11
PG6001    1.80E-11
PG6000    1.71E-11
GH5003    2.40E-11
