    3366  ! number of record (species) in the file
! data generated using NANOONAL SAR
! 1st line give the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GGH300E   1.973E-12   147.4
GPH300Q   2.110E-11   135.4
GHD3006   1.591E-06    83.6
GGH300B   1.027E-08   107.5
GPH300C   7.883E-08    97.0
GHD2002   5.132E-06    78.7
GGH2003   3.387E-08   102.3
GPH2003   2.515E-07    92.1
GHD300B   1.902E-07    91.9
GPH300R   6.669E-09   107.4
GHN300P   8.527E-11   129.3
GHD300A   2.265E-09   113.5
GHV2002   8.023E-08    97.4
GNV3002   4.084E-07    90.4
GHV3001   2.658E-08   102.2
GDV3001   1.007E-05    75.7
GGV3001   7.195E-08    98.9
GPV3001   4.766E-07    89.1
GDV2001   3.300E-05    70.8
GAV2001   3.492E-08   102.3
GGV2001   2.374E-07    93.8
GPV2001   1.524E-06    84.2
GHV3004   1.742E-09   114.6
GDV3003   1.275E-06    83.4
GHO2003   6.528E-08   100.4
GHO3007   2.146E-08   105.3
GDO2001   1.600E-05    74.5
GGO2001   3.757E-07    93.2
GPO2001   1.471E-06    85.9
GHK3003   9.178E-10   119.1
GNN3009   4.782E-08   101.3
GNN400K   1.203E-09   116.9
GHN2004   1.495E-07    96.2
GHN300M   4.488E-08   101.4
GND3007   1.455E-05    75.6
GPN3007   5.174E-07    90.0
GND2001   5.096E-05    70.5
GGN2001   3.772E-07    93.3
GPN2001   1.719E-06    85.0
GHN300c   2.730E-09   113.9
GND300A   1.605E-06    83.9
GHD3008   1.556E-09   117.1
GGH300I   8.230E-12   142.5
GPH300L   1.233E-10   129.1
GHN300Q   3.695E-09   112.6
GGH300F   2.603E-11   136.8
GPH300I   1.767E-10   126.8
GHH300Q   1.946E-10   126.5
GGH300G   8.685E-13   152.8
GPH300J   1.486E-11   138.8
GHD3005   9.395E-07    86.9
GGH3009   1.307E-08   107.8
GPH300A   6.628E-08    99.3
GHD2001   2.724E-06    82.3
GGH2001   4.657E-08   102.3
GPH2001   2.216E-07    94.1
GHD3007   9.526E-08    97.2
GGH300H   4.467E-10   122.8
GPH300K   4.259E-09   111.5
GHN300T   3.695E-09   112.6
GGH300L   2.603E-11   136.8
GPH300O   1.767E-10   126.8
GHN300R   6.844E-09   109.9
GGH300D   3.154E-11   135.6
GPH300D   2.366E-10   125.2
GHN400c   1.634E-10   126.0
GHH300R   4.914E-10   121.7
GGH300J   2.920E-12   146.8
GPH300M   2.342E-11   136.0
GHN3007   2.217E-06    83.6
GGH300A   1.460E-08   107.2
GPH300B   8.341E-08    98.0
GHN2001   7.616E-06    78.5
GGH2002   5.145E-08   101.9
GPH2002   2.766E-07    92.9
GHN300S   2.340E-07    92.4
GGH300K   9.475E-10   119.0
GPH300N   6.665E-09   108.6
GED2001   1.133E-02    43.4
GHN300e   6.100E-11   132.6
GHH300e   1.510E-12   149.7
GHD300F   1.556E-09   117.1
GPH300H   1.233E-10   129.1
GHV2003   8.023E-08    97.4
GVO2001   5.180E-07    89.1
GHO2001   6.528E-08   100.4
GHV3006   3.145E-11   134.4
GHO3006   1.330E-11   139.8
GHO4005   9.489E-16   185.1
GHO5005   5.700E-14   166.9
GDO5005   7.638E-11   133.0
GAO5003   1.915E-14   172.3
GGO5004   2.592E-13   160.3
GPO5003   3.684E-12   147.1
GNO5006   1.188E-12   152.2
GNN500L   1.114E-12   152.1
GND500D   4.821E-11   134.2
GAN500F   1.899E-14   171.7
GND600l   4.769E-13   155.1
GGN600X   1.092E-15   184.8
GPN600g   1.634E-14   171.2
GHD500D   2.037E-12   149.0
GAH500O   3.571E-16   190.5
GGH500M   5.627E-15   177.6
GPH500M   1.163E-13   162.7
GPH601m   8.022E-16   185.8
GOO4002   2.528E-11   136.6
GNO4002   1.085E-10   129.8
GAO6003   4.943E-15   178.5
GGO6004   6.389E-14   166.6
GPO6003   9.308E-13   153.3
GGO5003   1.335E-10   130.3
GDO4003   2.740E-09   114.3
GAO4002   1.082E-12   151.4
GGO4003   1.524E-11   139.4
GPO4003   2.128E-10   126.4
GNK5007   2.683E-11   136.6
GDK5005   1.058E-09   119.2
GAK5004   3.571E-13   157.1
GGK5004   3.871E-12   146.1
GPK5006   4.503E-11   133.9
GHN300L   6.100E-11   132.6
GND500T   4.821E-11   134.2
GHN400T   2.519E-14   169.3
GPN6014   5.025E-16   188.4
GPN6013   2.694E-16   190.6
GPH602Y   1.683E-17   204.4
GNN5005   2.425E-11   136.3
GAN500D   1.505E-14   172.0
GNN600I   3.299E-13   156.1
GGN600U   7.727E-16   185.8
GPN600e   9.676E-15   172.9
GPH601j   5.727E-16   186.8
GGN4007   4.588E-11   133.9
GND500U   6.970E-10   120.2
GEH400B   9.120E-10   119.8
GHH400T   7.363E-16   186.3
GHN600P   1.508E-14   171.0
GGH600z   2.782E-17   202.0
GPH601k   2.217E-17   202.7
GGH4008   1.643E-12   149.6
GHK500A   5.714E-13   154.2
GOO3001   1.114E-07    97.8
GNO3001   2.399E-07    93.8
GHO3001   1.529E-08   106.5
GDO6005   6.428E-09   111.2
GPK6009   1.220E-11   139.7
GND600F   1.292E-11   140.1
GAN600B   4.756E-15   178.1
GGN600B   4.384E-14   167.7
GPN600A   4.654E-13   155.6
GNN6002   6.773E-12   142.0
GAN600A   3.812E-15   178.4
GGN6009   2.809E-14   168.9
GPN6008   2.266E-13   158.1
GHN6009   4.458E-13   155.2
GPH600Z   1.785E-14   170.6
GNO5001   4.437E-10   123.6
GND600B   3.112E-09   113.2
GAN6009   3.169E-12   146.3
GGN6008   2.137E-11   137.5
GPN6007   1.251E-10   128.1
GND5006   1.058E-08   107.9
GAN5000   1.188E-11   140.4
GGN5001   8.005E-11   131.6
GPN5006   4.313E-10   122.6
GND600E   1.964E-10   125.8
GGN600A   6.964E-13   153.2
GPN6009   6.642E-12   141.6
GHD600e   5.584E-13   154.8
GAH600F   9.451E-17   196.8
GGH600J   1.420E-15   184.0
GPH600N   2.971E-14   168.9
GAH600C   1.141E-16   195.4
GGH600G   1.214E-15   184.1
GPH600K   1.785E-14   170.6
GAH600D   1.734E-18   215.7
GGH600H   3.017E-17   202.0
GPH600L   8.958E-16   185.1
GHH500C   9.601E-13   151.9
GGH600F   1.043E-12   151.8
GHD5005   8.198E-10   120.0
GAH600E   2.305E-15   180.3
GGH600I   2.810E-14   168.5
GPH600M   4.837E-13   154.3
GHO4002   4.885E-09   111.6
GDO6008   6.428E-09   111.2
