    3366  ! number of record (species) in the file
! data generated using MYRDAL SAR
! 1st line give the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GGH300E   2.150E-09   102.9
GPH300Q   2.591E-08    94.8
GHD3006   2.262E-03    54.5
GGH300B   2.583E-06    79.2
GPH300C   2.682E-05    70.6
GHD2002   7.033E-03    50.2
GGH2003   9.551E-06    74.6
GPH2003   9.729E-05    65.8
GHD300B   1.462E-04    64.2
GPH300R   1.405E-06    80.5
GHN300P   2.744E-11   116.5
GHD300A   1.266E-09   104.0
GHV2002   7.326E-08    91.4
GNV3002   4.895E-08    91.9
GHV3001   1.932E-08    95.9
GDV3001   1.673E-06    80.0
GGV3001   8.892E-10   105.1
GPV3001   1.416E-08    95.9
GDV2001   5.842E-06    75.7
GAV2001   1.308E-08    96.3
GGV2001   3.568E-09   100.5
GPV2001   5.952E-08    90.9
GHV3004   8.892E-10   105.1
GDV3003   8.901E-08    89.2
GHO2003   1.056E-06    84.6
GHO3007   3.213E-07    88.2
GDO2001   6.580E-05    70.2
GGO2001   5.426E-08    93.3
GPO2001   1.135E-06    82.0
GHK3003   1.552E-08    97.2
GNN3009   3.407E-08    93.1
GNN400K   3.391E-10   107.9
GHN2004   9.349E-07    83.1
GHN300M   2.443E-07    87.7
GND3007   1.752E-05    72.2
GPN3007   1.474E-07    88.6
GND2001   6.096E-05    67.7
GGN2001   4.521E-08    92.6
GPN2001   6.035E-07    83.5
GHN300c   1.118E-08    97.3
GND300A   9.477E-07    81.6
GHD3008   2.219E-08    96.1
GGH300I   1.029E-11   120.3
GPH300L   2.033E-10   110.6
GHN300Q   1.583E-08    96.2
GGH300F   6.277E-12   121.5
GPH300I   8.826E-11   113.3
GHH300Q   6.328E-09   100.1
GGH300G   2.548E-12   124.8
GPH300J   4.595E-11   115.7
GHD3005   7.092E-06    76.8
GGH3009   4.418E-09   101.2
GPH300A   7.620E-08    91.4
GHD2001   2.322E-05    73.1
GGH2001   1.666E-08    96.9
GPH2001   3.076E-07    86.5
GHD3007   3.702E-07    86.0
GGH300H   1.967E-10   110.4
GPH300K   3.361E-09   101.1
GHN300T   1.583E-08    96.2
GGH300L   6.277E-12   121.5
GPH300O   8.826E-11   113.3
GHN300R   8.174E-09    98.1
GGH300D   2.759E-12   124.1
GPH300D   3.373E-11   116.5
